ppTime.la,ppTime.ab,ppTime.bo,ppTime.or,ppTime.ra,ppTime.at,ppTime.to,ppTime.oi,ppTime.ir,ppTime.re,ppTime.eg,ppTime.gr,ppTime.re,ppTime.ey,ppTime.yc,prTime.la,prTime.ab,prTime.bo,prTime.or,prTime.ra,prTime.at,prTime.to,prTime.oi,prTime.ir,prTime.re,prTime.eg,prTime.gr,prTime.re,prTime.ey,prTime.yc,rpTime.la,rpTime.ab,rpTime.bo,rpTime.or,rpTime.ra,rpTime.at,rpTime.to,rpTime.oi,rpTime.ir,rpTime.re,rpTime.eg,rpTime.gr,rpTime.re,rpTime.ey,rpTime.yc,rrTime.la,rrTime.ab,rrTime.bo,rrTime.or,rrTime.ra,rrTime.at,rrTime.to,rrTime.oi,rrTime.ir,rrTime.re,rrTime.eg,rrTime.gr,rrTime.re,rrTime.ey,rrTime.yc,subject,time_to_type
1201728,701008,1201728,1902736,1402016,1001440,1402016,1201728,2103024,1402016,701008,2203168,901296,1602304,1502160,2603744,1902736,1902736,2804032,2603744,1902736,2603744,1902736,3004320,2804032,1902736,2904176,1902736,2403456,2002880,0,-701008,0,1201728,500720,-200288,500720,0,1402016,500720,-701008,1001440,200288,600864,701008,1402016,500720,701008,2103024,1702448,701008,1702448,701008,2303312,1902736,500720,1702448,1201728,1402016,1201728,37,23734128
801152,901296,701008,1902736,1602304,1101584,1101584,1301872,2203168,901296,701008,1602304,1101584,1201728,1201728,2002880,1802592,1402016,3104464,3004320,1802592,1902736,1902736,3104464,2103024,1502160,2403456,1802592,1802592,1802592,0,-300432,-200288,1201728,400576,-300432,400576,500720,1602304,0,-500720,801152,300432,500720,600864,1201728,600864,500720,2403456,1802592,400576,1201728,1101584,2503600,1201728,300432,1602304,1001440,1101584,1201728,37,21530960
1201728,1101584,801152,1602304,1502160,1602304,1001440,1201728,2103024,901296,801152,1902736,901296,1402016,1201728,2703888,1902736,1502160,2804032,2703888,2403456,2203168,2103024,3004320,2403456,2002880,2804032,1702448,2303312,1902736,200288,-400576,0,901296,300432,400576,200288,0,1201728,0,-701008,701008,0,600864,300432,1702448,400576,701008,2103024,1502160,1201728,1402016,901296,2103024,1502160,500720,1602304,801152,1502160,1001440,37,22332112
901296,901296,1001440,1902736,1301872,1301872,901296,1402016,2103024,801152,500720,1902736,901296,1301872,1301872,2203168,1902736,1502160,2904176,2703888,2002880,2103024,2002880,2904176,1702448,1402016,2703888,1602304,2002880,2002880,0,-400576,0,1402016,300432,-100144,200288,200288,1502160,0,-400576,1001440,100144,600864,600864,1301872,600864,500720,2403456,1702448,600864,1402016,801152,2303312,901296,500720,1802592,801152,1301872,1301872,37,21631104
1201728,600864,1001440,1702448,1201728,1402016,1001440,1301872,2203168,901296,701008,2002880,600864,1902736,1201728,2503600,1802592,1702448,2904176,2403456,2403456,1802592,2002880,2904176,2103024,1702448,2603744,1602304,2603744,1902736,300432,-701008,-200288,1001440,0,200288,0,500720,1502160,200288,-500720,1001440,0,901296,500720,1602304,500720,500720,2203168,1201728,1201728,801152,1201728,2203168,1402016,500720,1602304,1001440,1602304,1201728,37,23633984
1201728,801152,1001440,1802592,1301872,1301872,1001440,1802592,2002880,1301872,701008,1902736,1101584,1402016,1502160,2403456,1802592,1602304,3104464,2603744,2002880,1802592,2303312,2804032,2503600,1502160,2603744,1902736,2103024,2103024,300432,-400576,0,1201728,0,0,300432,1001440,1502160,500720,-500720,1101584,400576,600864,801152,1502160,600864,600864,2503600,1301872,701008,1101584,1502160,2303312,1702448,300432,1802592,1201728,1301872,1402016,37,24134704
1001440,701008,1201728,1602304,1001440,1902736,4206048,1602304,2002880,701008,801152,1802592,1201728,1402016,1502160,2403456,1902736,1902736,2804032,2403456,2603744,5207488,2203168,2703888,2203168,1602304,2804032,1902736,2103024,2203168,0,-701008,0,901296,-200288,500720,3505040,600864,1402016,0,-701008,1001440,200288,701008,801152,1402016,500720,701008,2103024,1201728,1201728,4506480,1201728,2103024,1502160,100144,2002880,901296,1402016,1502160,37,26838592
2503600,2002880,1802592,2002880,1702448,4706768,1602304,16323472,4706768,2603744,2804032,2804032,2403456,2904176,1802592,3104464,2603744,2603744,2703888,2703888,5608064,2303312,16924336,5207488,3304752,3404896,3404896,3505040,3505040,2603744,1802592,1402016,1201728,1201728,1001440,3705328,701008,15622464,4105904,2103024,2103024,2203168,1802592,1802592,1201728,2403456,2002880,2002880,1902736,2002880,4606624,1402016,16223328,4606624,2804032,2703888,2804032,2904176,2403456,2002880,34,62289568
2203168,2103024,2403456,2403456,1402016,1802592,1702448,3104464,1502160,1802592,2904176,3004320,3104464,2403456,6008640,2904176,2603744,3104464,3104464,2403456,2804032,2203168,3805472,2203168,2503600,3605184,3705328,3805472,3104464,6008640,1402016,1402016,1902736,1702448,701008,801152,701008,2603744,801152,1101584,2203168,2303312,2403456,1702448,5307632,2103024,1902736,2603744,2403456,1702448,1802592,1201728,3304752,1502160,1802592,2904176,3004320,3104464,2403456,5307632,34,39256448
2303312,2002880,1702448,2303312,1802592,2303312,5908496,0,1502160,1802592,2703888,3004320,2703888,3104464,1902736,2904176,2804032,2503600,3004320,2804032,3404896,5908496,200288,2303312,2503600,3404896,3505040,3605184,3805472,2804032,1502160,1402016,901296,1502160,1101584,1301872,4806912,0,1301872,1001440,2002880,2303312,2203168,2203168,1201728,2103024,2203168,1702448,2203168,2103024,2403456,4806912,200288,2103024,1702448,2703888,2804032,3104464,2904176,2103024,34,39857312
2203168,3004320,2904176,1702448,1902736,1802592,1201728,3404896,1602304,1602304,2703888,3004320,1902736,3104464,1602304,2904176,3705328,3605184,2603744,2804032,2804032,1902736,4105904,2503600,2403456,3404896,4005760,2904176,3905616,2403456,1502160,2303312,2203168,1001440,1001440,901296,200288,2703888,901296,701008,1902736,2303312,901296,2103024,801152,2203168,3004320,2904176,1902736,1902736,1902736,901296,3404896,1802592,1502160,2603744,3304752,1902736,2904176,1602304,34,37253568
2203168,2002880,1802592,2002880,1802592,2303312,1702448,3304752,2002880,2002880,2603744,3104464,2303312,2503600,1502160,2904176,2804032,2503600,2703888,2904176,3505040,2303312,4005760,3004320,2703888,3304752,3505040,3204608,3104464,2303312,1502160,1301872,1001440,1301872,1101584,1201728,500720,2703888,1301872,1001440,1902736,2403456,1902736,1602304,901296,2203168,2103024,1702448,2002880,2203168,2403456,1101584,3404896,2303312,1702448,2603744,2804032,2804032,2203168,1702448,34,37153424
2103024,2403456,1602304,1902736,1502160,1902736,1602304,2904176,1602304,1602304,2403456,2703888,1802592,2904176,1902736,2804032,3104464,2603744,2603744,2203168,2804032,2303312,3605184,2403456,2103024,3104464,3404896,3004320,3805472,2603744,1402016,1702448,901296,901296,801152,1201728,701008,2203168,901296,801152,1902736,2002880,1101584,1702448,1001440,2103024,2403456,1902736,1602304,1502160,2103024,1402016,2904176,1702448,1301872,2603744,2703888,2303312,2603744,1702448,34,34349392
2002880,2403456,1702448,2002880,1902736,1802592,1502160,3304752,1702448,1702448,2503600,2804032,2503600,1902736,2804032,2603744,3004320,2403456,2703888,2804032,3004320,2303312,4105904,2603744,2403456,3204608,3505040,3505040,2603744,3505040,1301872,1802592,1101584,1301872,1201728,901296,300432,2503600,901296,801152,1802592,2103024,1802592,901296,2103024,1902736,2403456,1802592,2002880,2103024,2103024,1101584,3304752,1802592,1502160,2503600,2804032,2804032,1602304,2804032,34,36452416
2103024,2203168,1602304,1602304,2002880,1602304,1402016,3605184,2103024,2403456,2603744,2603744,1602304,2203168,2103024,2804032,3104464,2303312,2603744,2703888,2603744,2403456,4306192,2904176,3104464,3304752,3505040,2603744,2904176,2904176,1402016,1502160,701008,901296,1001440,901296,400576,2603744,1402016,1602304,1902736,1902736,701008,1201728,1402016,2103024,2403456,1402016,1902736,1702448,1902736,1402016,3304752,2203168,2303312,2603744,2804032,1702448,1902736,2203168,34,35551120
2303312,2303312,1902736,1902736,1402016,2103024,1502160,3104464,1902736,1802592,2603744,2804032,2904176,1602304,2203168,3004320,3004320,2703888,2603744,2503600,3204608,2203168,3805472,2804032,2603744,3304752,3705328,3905616,2303312,3004320,1602304,1602304,1201728,1101584,701008,1001440,400576,2403456,1201728,901296,1802592,2103024,2002880,600864,1502160,2303312,2303312,2002880,1802592,1802592,2103024,1101584,3104464,2103024,1702448,2503600,3004320,3004320,1301872,2303312,34,37053280
2103024,4606624,2002880,5107344,1602304,1902736,1902736,3304752,1902736,1702448,2303312,2904176,2103024,4005760,2904176,3004320,5307632,2804032,5808352,2303312,3104464,2403456,4005760,2904176,2403456,3004320,3605184,3104464,4706768,3805472,1201728,3705328,1301872,4306192,901296,1201728,701008,2804032,1201728,701008,1602304,2203168,1402016,3004320,2203168,2103024,4406336,2103024,5007200,1602304,2403456,1201728,3505040,2203168,1402016,2303312,2904176,2403456,3705328,3104464,34,44063360
3204608,2203168,2203168,2103024,1802592,2503600,1702448,11516560,3004320,5507920,2603744,2703888,2703888,2203168,2103024,3905616,2904176,2904176,2804032,2904176,3605184,2403456,12117424,3505040,6208928,3304752,3404896,3505040,3004320,2804032,2403456,1502160,1502160,1402016,1101584,1402016,600864,10815552,2403456,5007200,1902736,2002880,2002880,1402016,1301872,3104464,2203168,2203168,2103024,2203168,2503600,1301872,11416416,2904176,5708208,2603744,2703888,2804032,2203168,2002880,34,51774448
2203168,3304752,3104464,2103024,1902736,1602304,1702448,2904176,1602304,1702448,2603744,2804032,2103024,2203168,1802592,2904176,4005760,4005760,2804032,2603744,2804032,2203168,3605184,2503600,2403456,3505040,3705328,3104464,2904176,2804032,1201728,2603744,2403456,1201728,1201728,901296,500720,2403456,901296,801152,1902736,1902736,1201728,1201728,1101584,1902736,3304752,3304752,1902736,1902736,2103024,1001440,3104464,1802592,1502160,2804032,2804032,2203168,1902736,2103024,34,37954576
1602304,1502160,3204608,3605184,2002880,1702448,1201728,3505040,2002880,3605184,1101584,3004320,1101584,2603744,1001440,2002880,2203168,3705328,4706768,2804032,2203168,1902736,4206048,2403456,4306192,2603744,3705328,1702448,3104464,1502160,1001440,1101584,2503600,3104464,901296,901296,701008,2804032,1301872,3204608,400576,1502160,400576,2002880,500720,1402016,1802592,3004320,4206048,1702448,1402016,1402016,3505040,1702448,3905616,1902736,2203168,1001440,2503600,1001440,35,37453856
1702448,1402016,4706768,1902736,1702448,1402016,901296,2403456,1502160,1301872,1502160,2002880,1101584,1902736,1101584,2403456,2103024,5407776,2403456,2403456,2103024,1602304,3104464,1902736,2303312,2203168,2603744,1602304,2603744,1602304,1001440,701008,4005760,1201728,1201728,701008,200288,1702448,801152,901296,500720,1301872,500720,1402016,400576,1702448,1402016,4706768,1702448,1902736,1402016,901296,2403456,1201728,1902736,1201728,1902736,1001440,2103024,901296,35,30143344
1602304,1702448,3004320,1201728,1402016,2002880,1502160,2703888,1201728,2203168,1402016,2103024,1201728,1301872,1301872,2203168,2403456,3404896,1902736,2103024,2403456,1902736,3404896,1802592,3104464,2203168,2904176,1902736,1902736,1902736,901296,1101584,2303312,801152,701008,1301872,1101584,2303312,500720,1602304,500720,1301872,400576,600864,701008,1502160,1802592,2703888,1502160,1402016,1702448,1502160,3004320,1101584,2503600,1301872,2103024,1101584,1201728,1301872,35,30744208
1902736,1702448,2303312,1201728,701008,2904176,701008,2303312,1402016,1502160,901296,2002880,1101584,1201728,1201728,2403456,2103024,2804032,1902736,1402016,3605184,1402016,3304752,2203168,2403456,1702448,2703888,1802592,1902736,2103024,1001440,1201728,1902736,701008,0,2203168,0,1602304,400576,701008,0,1201728,400576,500720,500720,1502160,1602304,2403456,1402016,701008,2904176,701008,2603744,1201728,1602304,801152,1902736,1101584,1201728,1402016,35,26838592
1702448,1402016,3304752,1201728,1301872,1902736,1001440,3004320,1402016,1402016,1101584,1902736,1201728,1201728,1402016,2403456,2103024,3905616,2103024,2103024,2503600,1602304,3605184,2002880,2103024,1802592,2603744,1902736,1902736,1902736,801152,701008,2603744,600864,400576,1101584,400576,2403456,801152,801152,400576,1201728,500720,500720,701008,1502160,1402016,3204608,1502160,1201728,1702448,1001440,3004320,1402016,1502160,1101584,1902736,1201728,1201728,1201728,35,29041760
1702448,1602304,3104464,1702448,901296,2303312,701008,2703888,1301872,1702448,1201728,2703888,1201728,1301872,3805472,2403456,2303312,3805472,2603744,1602304,3004320,1702448,3605184,2103024,2904176,2403456,3404896,1802592,2403456,4606624,801152,901296,2403456,1001440,0,1602304,0,1702448,400576,901296,0,1502160,500720,701008,2703888,1502160,1602304,3104464,1902736,701008,2303312,1001440,2603744,1201728,2103024,1201728,2203168,1101584,1802592,3505040,35,31545360
1602304,1301872,3204608,1201728,1101584,2804032,1502160,3004320,1201728,2103024,1101584,2703888,1402016,2103024,1702448,2203168,2103024,3905616,2103024,2103024,3505040,2203168,3404896,1902736,2804032,2002880,3404896,2103024,2804032,2203168,901296,701008,2403456,500720,200288,1802592,801152,2303312,801152,1402016,400576,1802592,701008,1402016,1001440,1502160,1502160,3104464,1402016,1201728,2503600,1502160,2703888,1502160,2103024,1301872,2503600,1402016,2103024,1502160,35,33147664
2103024,3605184,2103024,1902736,1201728,2103024,1001440,2804032,1201728,1702448,901296,2303312,1502160,2904176,1602304,2603744,4105904,2804032,2804032,1902736,2904176,2002880,3505040,2203168,2603744,1902736,3104464,2203168,3605184,2303312,1101584,3104464,1602304,1201728,300432,1402016,200288,1802592,500720,701008,0,1301872,701008,2203168,901296,1602304,3605184,2303312,2103024,1001440,2203168,1201728,2503600,1502160,1602304,1001440,2103024,1402016,2904176,1602304,35,32747088
1502160,1702448,2603744,1201728,1101584,2603744,901296,2804032,1602304,2002880,801152,2804032,1502160,1502160,1602304,2203168,2303312,3204608,2002880,2002880,3204608,1702448,3605184,2303312,2804032,1902736,3505040,2002880,2303312,2303312,801152,1001440,2002880,600864,300432,1702448,300432,2002880,801152,1301872,0,1702448,801152,1001440,801152,1502160,1602304,2603744,1402016,1201728,2303312,1101584,2804032,1502160,2103024,1101584,2403456,1301872,1802592,1502160,35,30143344
1902736,1702448,3104464,1802592,1201728,1902736,1001440,2503600,1201728,2203168,1402016,2303312,1201728,1702448,1201728,2603744,2403456,3805472,3004320,1902736,2603744,1702448,3505040,1902736,3404896,2403456,3104464,2002880,2403456,1902736,901296,1001440,2403456,1101584,0,1201728,300432,1802592,200288,1502160,200288,1301872,400576,901296,500720,1602304,1702448,3104464,2303312,701008,1902736,1001440,2804032,901296,2703888,1201728,2103024,1201728,1602304,1201728,35,29642624
1802592,1902736,5307632,1702448,1402016,1902736,1001440,2703888,1301872,1902736,1201728,2703888,1101584,1301872,1301872,2603744,2503600,5808352,2503600,2203168,2603744,1802592,3404896,1902736,2904176,2303312,3404896,1702448,1902736,1902736,901296,1101584,4706768,1201728,600864,1101584,300432,1902736,600864,1301872,200288,1602304,400576,701008,701008,1702448,1702448,5207488,2002880,1402016,1802592,1101584,2603744,1201728,2303312,1301872,2303312,1001440,1301872,1301872,35,33347952
1902736,1402016,2904176,1902736,1402016,2303312,1001440,2603744,1201728,1902736,1201728,2804032,1001440,1402016,1602304,2703888,2403456,3605184,2804032,2103024,3104464,2002880,3605184,2002880,2804032,2103024,3304752,2002880,2103024,2403456,1201728,600864,1902736,1201728,500720,1602304,200288,1602304,200288,1101584,300432,1902736,500720,400576,901296,2002880,1602304,2603744,2103024,1201728,2403456,1201728,2603744,1001440,2002880,1201728,2403456,1502160,1101584,1702448,35,30644064
1702448,1402016,3404896,1402016,1402016,2002880,1001440,2203168,1001440,1802592,1001440,2303312,4306192,4907056,2002880,2403456,2103024,4105904,2303312,2103024,2703888,1602304,3004320,1702448,2603744,2002880,2904176,4907056,5507920,2603744,801152,701008,2703888,701008,500720,1301872,300432,1602304,200288,1101584,200288,1301872,3705328,4306192,1402016,1502160,1402016,3404896,1602304,1201728,2002880,901296,2403456,901296,1902736,1201728,1902736,4306192,4907056,2002880,35,35350832
2603744,2203168,2904176,1802592,1602304,5307632,1502160,3104464,2002880,2403456,901296,2403456,1602304,1301872,2103024,3204608,2703888,3505040,2503600,2103024,5908496,2103024,3805472,2503600,3805472,2002880,3204608,2203168,1902736,2703888,1902736,1602304,2403456,1201728,901296,4806912,901296,2503600,1301872,1902736,-500720,1301872,801152,701008,1502160,2503600,2103024,3004320,1902736,1402016,5407776,1502160,3204608,1802592,3304752,600864,2103024,1402016,1301872,2103024,49,39056160
1802592,1001440,2103024,1702448,2303312,4105904,1702448,2804032,2103024,2303312,500720,2904176,1402016,1502160,2002880,3705328,2403456,2804032,2403456,3004320,4806912,2403456,3505040,2603744,3505040,1902736,3605184,2103024,2203168,2503600,901296,-901296,701008,1001440,1602304,3404896,1001440,2103024,1402016,1802592,-701008,1502160,701008,801152,1301872,2804032,500720,1402016,1702448,2303312,4105904,1702448,2804032,1902736,3004320,701008,2203168,1402016,1502160,1802592,49,46667104
2503600,2203168,3705328,2103024,1402016,3505040,1502160,3104464,2203168,2103024,2103024,2503600,2002880,1101584,2203168,3204608,2904176,4206048,2603744,2103024,4105904,2103024,3805472,2804032,2703888,2904176,3204608,2503600,1902736,2804032,1802592,1502160,3004320,1602304,901296,2804032,901296,2503600,1502160,1502160,1502160,1702448,1301872,600864,1402016,2503600,2203168,3505040,2103024,1602304,3404896,1502160,3204608,2103024,2103024,2303312,2403456,1802592,1402016,2002880,49,40257888
1902736,1001440,2804032,1902736,2103024,4806912,1101584,2203168,2603744,1902736,901296,2403456,1702448,1101584,3605184,3304752,2403456,3605184,2603744,2904176,5507920,1902736,2904176,3404896,3304752,2103024,3204608,2403456,2103024,4306192,1201728,-400576,1402016,1101584,1402016,4005760,400576,1402016,1902736,1101584,-500720,1201728,901296,400576,2603744,2603744,1001440,2203168,1802592,2203168,4706768,1201728,2103024,2703888,2503600,701008,2002880,1602304,1402016,3304752,49,36752848
2703888,1802592,2804032,1802592,1702448,5908496,1201728,2103024,3204608,2002880,701008,2603744,1702448,1301872,2603744,3304752,2503600,3404896,2403456,2403456,6509360,2103024,2603744,3805472,3204608,1902736,3304752,2403456,1902736,3104464,1902736,1201728,2103024,1201728,1101584,5207488,600864,1201728,2703888,1402016,-500720,1402016,1001440,600864,2002880,2503600,1902736,2703888,1802592,1802592,5808352,1502160,1702448,3304752,2603744,701008,2103024,1702448,1201728,2503600,49,39556880
